,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1,
2,0.0170,
3,0.0000,0.0170,
4,19.0225,36.7703,19.0225,
5,5.9425,2.4258,5.9425,34.1329,
6,25584479.4879,25584473.8592,25584479.4879,25584340.5276,25584462.7459,
7,0.0000,0.0170,0.0000,40.2998,5.9425,25584479.4879,
8,0.0606,0.0372,0.0606,38.0287,3.4815,25584474.0348,0.0606,
9,0.0000,0.0170,0.0000,40.2998,5.9425,25584479.4879,0.0000,0.0606,
10,0.0000,0.0170,0.0000,40.2998,5.9425,25584479.4879,0.0000,0.0606,0.0000,
11,1.0443,0.9946,1.0443,43.2561,3.7042,25584472.6543,2.4284,0.8808,1.0443,2.4284,
12,0.0000,1.7495,0.0000,45.0646,5.9425,25584479.4879,0.0000,1.8268,0.0000,0.0000,2.4284,
13,127.1816,121.9550,127.1816,49.8589,113.4703,25584107.2665,127.1816,123.4608,127.1816,127.1816,122.6349,127.1816,
14,35.8350,31.0518,35.8350,2.0286,23.2492,25584374.4248,35.8350,32.3348,35.8350,35.8350,32.1597,35.8350,62.1147,
15,47.0063,42.1260,47.0063,0.0002,34.1306,25584340.5337,47.0063,43.4356,47.0063,47.0063,43.2544,47.0063,49.8612,2.0274,
16,0.0000,0.0170,0.0000,19.0225,5.9425,25584479.4879,0.0000,0.0606,0.0000,0.0000,1.0443,0.0000,127.1816,35.8350,47.0063,
17,2.2782,0.1756,2.2782,41.7446,3.0879,25584472.8381,2.2782,1.6846,2.2782,2.2782,0.9752,2.2782,121.3948,30.6699,41.7433,2.2782,
18,23.3292,18.7034,23.3292,23.7047,13.3706,25584411.1720,23.3292,20.4868,23.3292,23.3292,18.8729,23.3292,87.4775,15.6300,23.7037,23.3292,18.0352,
19,5934507.4291,5934502.0545,5934507.4291,5934510.9391,5934493.4680,45128789.5468,5934507.4291,5934501.9494,5934507.4291,5934507.4291,5934500.7281,5934507.4291,5934662.4631,5934496.2799,5934510.9361,5934507.4291,5934501.0707,5934481.2741,
20,9.6346,5.6844,9.6346,31.3840,2.9018,25584456.2705,9.6346,6.6336,9.6346,9.6346,6.2427,9.6346,110.3897,20.7647,31.3817,9.6346,5.7913,15.6674,5934482.0766,
21,0.8167,0.7397,0.8167,45.2806,4.7402,25584477.1589,0.8167,0.8917,0.8167,0.8167,1.1087,0.8167,125.1314,34.1099,45.2788,0.8167,0.9309,21.4231,5934505.2177,7.7811,
22,0.0007,1.9058,0.0007,47.0086,5.9432,25584479.4859,0.0007,2.0203,0.0007,0.0007,2.4282,0.0007,127.1796,35.8349,47.0069,0.0007,2.2765,23.3272,5934507.4270,9.6347,0.8152,
23,0.6126,0.9518,0.6126,45.6905,5.2065,25584477.6859,0.6126,0.9658,0.6126,0.6126,1.3932,0.6126,125.5428,34.5173,45.6888,0.6126,1.2358,21.9133,5934505.7200,8.2390,0.1098,0.6111,
24,10.1172,6.4026,10.1172,33.3396,3.9514,25584453.1352,10.1172,7.0079,10.1172,10.1172,6.5501,10.1172,112.4433,22.6408,33.3372,10.1172,5.9068,14.9594,5934485.3561,4.7646,8.3963,10.1152,8.8927,
25,22877.2561,22872.1429,22877.2561,22834.2389,22863.9388,25646518.5793,22877.2561,22871.8119,22877.2561,22877.2561,22870.7229,22877.2561,22768.2685,22838.1837,22834.2522,22877.2561,22871.3707,22824.9727,6017459.7122,22863.4310,22875.0647,22877.2540,22875.5481,22859.8247,
26,249.7961,245.6144,249.7961,201.3696,240.4493,25584076.6555,249.7961,245.7983,249.7961,249.7961,246.3560,249.7961,180.9377,209.0279,201.3702,249.7961,244.7004,211.6884,5934681.9291,241.9658,247.8413,249.7941,248.3131,245.2104,22942.7199,
27,212366.7252,212361.2596,212366.7252,212271.1290,212351.6563,26202264.1354,212366.7252,212361.7728,212366.7252,212366.7252,212360.1108,212366.7252,212130.2839,212288.3464,212271.1326,212366.7252,212360.2694,212308.6234,7684888.3284,212345.8205,212364.3514,212366.7247,212364.9552,212346.6290,190453.2692,212108.1333,
28,0.0000,1.7495,0.0000,45.0646,5.9425,25584479.4879,0.0000,1.8268,0.0000,0.0000,2.4284,0.0000,127.1816,35.8350,47.0063,0.0000,2.2782,23.3292,5934507.4291,9.6346,0.8167,0.0007,0.6126,10.1172,22877.2561,249.7961,212366.7252,
29,17.3674,16.4043,17.3674,53.1840,18.9028,25584474.5388,17.3674,14.9334,17.3674,17.3674,13.9488,17.3674,131.7717,42.0713,53.1816,17.3674,15.9402,32.0262,5934504.2346,19.5297,15.7053,17.3653,16.0524,50.7410,22860.2108,235.7836,212325.8787,17.3674,
30,0.0000,1.9056,0.0000,47.0080,5.9425,25584479.4879,0.0000,2.0202,0.0000,0.0000,2.4284,0.0000,127.1816,35.8350,47.0063,0.0000,2.2782,23.3292,5934507.4291,9.6346,0.8167,0.0007,0.6126,10.1172,22877.2561,249.7961,212366.7252,0.0000,17.3674,
31,0.0000,0.0170,0.0000,40.2998,5.9425,25584479.4879,0.0000,0.0606,0.0000,0.0000,1.0443,0.0000,127.1816,35.8350,47.0063,0.0000,2.2782,23.3292,5934507.4291,9.6346,0.8167,0.0007,0.6126,10.1172,22877.2561,249.7961,212366.7252,0.0000,17.3674,0.0000,
32,0.0000,0.0170,0.0000,40.2998,5.9425,25584479.4879,0.0000,0.0606,0.0000,0.0000,1.0443,0.0000,127.1816,35.8350,47.0063,0.0000,2.2782,23.3292,5934507.4291,9.6346,0.8167,0.0007,0.6126,10.1172,22877.2561,249.7961,212366.7252,0.0000,17.3674,0.0000,0.0000,
